ДОМ.РФ ИПОТЕЧНЫЙ АГЕНТ-БО-001P-30;B;RU000A105NP4;1;0.01
ДОМ.РФ Ипотечный агент БО 1P31;B;RU000A105NY6;1;0.01
ДОМ.РФ Ипотечный агент БО 1P32;B;RU000A105NZ3;1;0.01
ДОМ.РФ Ипотечный агент БО 1P33;B;RU000A1065R7;1;0.01
ДОМ.РФ Ипотечный агент БО 1P34;B;RU000A106FM5;1;0.01
ДОМ.РФ Ипотечный агент БО 1P36;B;RU000A106HE8;1;0.01
Сэтл Групп-001Р-04;B;RU000A103WQ8;1;0.01
Охта Групп-БО-П02;B;RU000A1040V2;1;0.01
ГК Самолет-БО-П11;B;RU000A104JQ3;1;0.01
-------------- ПРОЧИЕ ОБЛИГАЦИИ
АйДи Коллект 01;B;RU000A103HG0;1;0.01
МФК Центр Финансовой Поддержки-02;B;RU000A103GL2;1;0.01
Синара Транспортные Машины 1P2;B;RU000A103G00;1;0.01
Мираторг Финанс-001Р-01;B;RU000A103KA7;1;0.01
Европлан-001Р-03;B;RU000A103KJ8;1;0.01
ГК Самолет-БО-П10;B;RU000A103L03;1;0.01
Лидер-Инвест-БО-П03;B;RU000A103QH9;1;0.01
Мэйл.Ру Финанс-001P-01;B;RU000A103QK3;1;0.01
Нижнекамскнефтехим-001Р-02;B;RU000A103QQ0;1;0.01
Росагролизинг-001P-03;B;RU000A103QL1;1;0.01
СОПФ Инфраструктурные облигации-01;B;RU000A103RD6;1;0.01
ИНТЕРЛИЗИНГ-001P-02;B;RU000A103RY2;1;0.01
